resource,bytes,organisations,endpoints,start-date,end-date
648f86533cc02f47dd5356f6b2c080cdde46c2b95e06722d84ba269fb0973619,104504,local-authority-eng:ESK,9828e9c18cb0b6ad45610db880bc1e5e874ab179220da47e118ca0c9e07577ef,2021-06-23,
8debd9d0fb041f6912bb12491e971e63c21e9d9e4c74fab13d16763b957d3513,18793,local-authority-eng:ESK,67092daa83605658e5292546e90b2154ccd0048664c99d508dc67e9b1d8b60db,2021-06-23,
